family,k,draw_idx,L_indiv,bias_primal,var_primal,gap_primal,bias_dual,var_dual,auc_primal,auc_dual
resnet,6,6,0.4877614564282715,0.4430723856203284,0.04775590822953183,-0.003066837421588753,0.4460994736774213,0.04166198275085019,0.8462739466125588,0.8462871221903081
resnet,6,7,0.48654660357758955,0.43802148839908456,0.056076984509023514,-0.00755186933051849,0.43820857973035676,0.04833802384723286,0.8526575140319903,0.8543769269282459
resnet,6,8,0.4834190835154599,0.44122778441780464,0.043832655715813684,-0.001641356618158396,0.44391088693328945,0.039508196582170425,0.847150122532873,0.8475124509209729
resnet,6,9,0.4928331693187902,0.4426550870775719,0.0576685983317596,-0.007490516090541299,0.44259269288748926,0.05024047643130082,0.848533558196527,0.8500751007931698
resnet,6,10,0.48149409846172136,0.4322536598479389,0.05599546430839748,-0.006755025694615002,0.4320850243012319,0.04940907416048947,0.8556022556589106,0.8575193022214024
resnet,6,11,0.4966683507572955,0.44812187485233085,0.051762644163083904,-0.0032161682581192674,0.4506614040279469,0.046006946729348575,0.8414187462120215,0.8407467917468181
resnet,6,12,0.4907146631329759,0.43987758284328876,0.05963671085203675,-0.008799630562349614,0.44022401834614666,0.05049064478682923,0.8495217265277082,0.8513465440459563
resnet,6,13,0.4978433565331515,0.4517716660630009,0.04839888579230213,-0.002327195322151532,0.45437765727505447,0.04346569925809702,0.8377625233866506,0.8360101715460223
resnet,6,14,0.4951071945347017,0.4464192016003477,0.0542695070263079,-0.005581514091953899,0.44855229638738237,0.0465548981473193,0.8442580832169491,0.8465506337452897
resnet,6,15,0.4874216939831131,0.4416815350705781,0.05269435220886923,-0.006954193296334288,0.44172266390054443,0.04569903008256862,0.8475519776542201,0.8472752905214894
resnet,6,16,0.48794476533255793,0.4423481372871975,0.049393545501612304,-0.0037969174562518804,0.44336495692419325,0.0445798084083647,0.8448509842156577,0.8454768241587394
resnet,6,17,0.4978135997133353,0.4459637750950798,0.05946243292654195,-0.007612608308286473,0.44582598000383555,0.05198761970949976,0.8447521673825398,0.8468734354001424
resnet,6,18,0.4906582329068569,0.4404130972037186,0.055096503812123755,-0.004851368108985454,0.44207958301803624,0.04857864988882065,0.8483227489525417,0.8497852380826899
resnet,6,19,0.4868245233871981,0.4377022712151437,0.05724052691959013,-0.008118274747535736,0.43754055429314687,0.04928396909405109,0.8520646130332814,0.8537906137184116
resnet,6,20,0.48216519949265146,0.4395457813599846,0.04458336849802043,-0.001963950365353573,0.4417321779279152,0.04043302156473627,0.8493636195947192,0.8491791615062321
resnet,6,21,0.49120573589912403,0.44129789737497577,0.05485077132514243,-0.004942932800994171,0.44363056856976535,0.04757516732935868,0.8490605813064903,0.850417665814646
resnet,6,22,0.4928892134951206,0.44891117396429203,0.04559573773248638,-0.0016176982016578023,0.45231053572191016,0.04057867777321043,0.8425781970539408,0.8426704260981843
resnet,6,23,0.49123696557275554,0.4415027105238641,0.05692588237496732,-0.007191627326075867,0.4418725130757327,0.04936445249702283,0.8465769849007879,0.8487180162850141
resnet,6,24,0.48031197271067994,0.43592321642522375,0.04533206830026249,-0.0009433120148062968,0.4405054898885184,0.03980648282216161,0.8516364067564364,0.8514980631900708
resnet,6,25,0.49324954274025795,0.44317921677856364,0.05833685240434426,-0.008266526442649968,0.4430420242813774,0.05020751845888052,0.8481448786529289,0.84978523808269
resnet,6,26,0.4877964688954997,0.43669361297762793,0.053545015266188524,-0.0024421593483167636,0.4425415882693464,0.0452548806261534,0.8528814988537247,0.853151598197581
resnet,6,27,0.49464372084654057,0.4519071160500188,0.04596565124980706,-0.0032290464532853114,0.4532448479539902,0.04139887289255029,0.8389417375951936,0.8396532187936441
resnet,6,28,0.4974667172929916,0.45106945409391863,0.05074397649466856,-0.004346713295595606,0.4531658579125304,0.044300859380461056,0.8373738438430526,0.8377032332867796
resnet,6,29,0.4800660514843682,0.43457609562857974,0.04828666065259327,-0.0027967047968048275,0.43716068875961556,0.04290536272475263,0.8525652849877468,0.8526509262431159
resnet,7,0,0.49002870056678327,0.43881500518778666,0.0565913191249837,-0.0053776237459871035,0.4407558660627403,0.049272834504042975,0.8511357348019711,0.8520646130332815
resnet,7,1,0.4939893495658305,0.4414051402978397,0.058340767672885145,-0.005756558404894363,0.4432403116461618,0.05074903791966861,0.8478813670979471,0.8494031463279665
resnet,7,2,0.48178048929152695,0.4373688241689174,0.04551181464374584,-0.0011001495211362955,0.4412971393801634,0.040483349911363514,0.8499762839600516,0.8503320245592769
resnet,7,3,0.4986716209210167,0.45380035736656205,0.04813701440389632,-0.0032657508494416954,0.4549012903124912,0.04377033060852543,0.8376966454979051,0.837755935597776
resnet,7,4,0.48739392081282235,0.44125945189712706,0.0509368461201534,-0.004802377204458141,0.4429320694618126,0.04446185135100974,0.8476310311207147,0.8475783288097183
resnet,7,5,0.48723961087158074,0.4375388845846758,0.05601320772105465,-0.006312481434149753,0.43849095053039255,0.048748660341188216,0.851695696856307,0.8535995678410498
resnet,7,6,0.4909883060350592,0.4422398296174933,0.0543937443553376,-0.005645267937771703,0.44364777265120475,0.0473405333838545,0.8479670083533163,0.8497457113494427
resnet,7,7,0.49479117338488215,0.44509060230519126,0.05344821004349025,-0.0037476389637993712,0.44747605371867444,0.0473151196662077,0.8453582439589975,0.8468866109778913
resnet,7,8,0.49127854228977713,0.4438841551862892,0.05014892551311288,-0.0027545384096249736,0.4473564561660783,0.04392208612369894,0.8462805344014335,0.8460104350575772
resnet,7,9,0.4950293903645466,0.4457741955042,0.053737327253524564,-0.004482132393178018,0.44747986995493794,0.04754952040960858,0.8441856175393292,0.8456876334027247
resnet,7,10,0.4833105705539634,0.4346169215116064,0.05547401382117328,-0.006780364778816272,0.43393931468433045,0.04937125586963303,0.8539487206514006,0.8560304619357559
resnet,7,11,0.48663887321447125,0.4414997773102669,0.048953557963952024,-0.0038144620597476697,0.44383429974304794,0.04280457347142331,0.8472555271548657,0.8470974202218768
resnet,7,12,0.4926919383994518,0.4441557238129975,0.05484532929607139,-0.006309114709617092,0.4439652763867644,0.04872666201268741,0.845799625813592,0.8482898100081688
resnet,7,13,0.4945165411554872,0.4422625893123001,0.05791380059593497,-0.005659848752747887,0.44368298791081656,0.05083355324467056,0.8470842446441276,0.8484940314632797
resnet,7,14,0.4913555585101447,0.4438737428793006,0.05270641703111171,-0.005224601400267648,0.445259653974144,0.04609590453600056,0.8451869614482594,0.8474465730322274
resnet,7,15,0.48772364526530054,0.4388911973281722,0.052294775518080434,-0.003462327580952107,0.4408530391988609,0.04687060606643967,0.8503781390813987,0.8507009407362514
resnet,7,16,0.4843922446545707,0.4348553795114022,0.05356885133745374,-0.004031986194285242,0.43720247679758883,0.0471897678569819,0.8529737278979683,0.8542583467285041
resnet,7,17,0.48619774612858435,0.43689427557606153,0.053931956704808125,-0.004628486152285283,0.43849153036254807,0.04770621576603627,0.8529276133758465,0.8544098658726187
resnet,7,18,0.4905234946914261,0.4442067736375133,0.04831859359200449,-0.002001872538091698,0.44806025727100707,0.04246323742041904,0.8458391525468393,0.8455690532029829
resnet,7,19,0.49251420517177547,0.4450436464365093,0.05253409036546533,-0.005063531630199125,0.44615091890420866,0.04636328626756685,0.8445874726606761,0.844561121505178
resnet,7,20,0.4830632021420782,0.43727687835493895,0.05149226000747211,-0.00570593622033283,0.43734615067137156,0.04571705147070668,0.8496732456718228,0.8504769559145169
resnet,7,21,0.49803172558822545,0.45182889036230617,0.050304935334614824,-0.00410210010869555,0.45301733656073606,0.04501438902748929,0.8386123481514663,0.8389153864396953
resnet,7,22,0.4861173107981443,0.4361870309544542,0.05498304753292099,-0.005052767689230908,0.4380840732871538,0.0480332375109904,0.8535600411078026,0.8545811483833567
resnet,7,23,0.4861764757534405,0.43789774715850144,0.05230904683803006,-0.0040303182430910245,0.43967809992521717,0.04649837582822336,0.8497654747160662,0.8498313526048118
resnet,7,24,0.4853959223095327,0.43296269942464327,0.057403601581882645,-0.004970378696993183,0.4351305303715557,0.050265391937976904,0.8553058051595561,0.8565574850457192
resnet,7,25,0.491537533317358,0.44328892293481814,0.05083348679716957,-0.002584876414629733,0.4465092059320014,0.045028327385356545,0.8472555271548659,0.8467680307781497
resnet,7,26,0.49298266702521737,0.4466470487073331,0.047749738368574754,-0.001414120050690526,0.44973175391387793,0.04325091311133943,0.8432699148857677,0.8420643495217265
resnet,7,27,0.487076859114454,0.4410757548384064,0.04861147500207909,-0.0026103707260314857,0.4437672248798735,0.043309634234580494,0.8468602598223933,0.8468536720335187
resnet,7,28,0.4978209359656725,0.45122589051946055,0.051401061315481715,-0.004806015869269709,0.45131948663630334,0.04650144932936915,0.8382170808189938,0.8391459590503044
resnet,7,29,0.4946736637392842,0.4437843419593299,0.05874636078577244,-0.00785703900581819,0.4444582077330942,0.050215456006189936,0.844962976626525,0.847051305699755
resnet,8,0,0.48465474733121805,0.4366649268037719,0.05613583782496498,-0.008146017297518848,0.4348891446876834,0.04976560264353468,0.8521897810218978,0.8542254077841314
resnet,8,1,0.4914518239473161,0.4426126235823666,0.05189626449622735,-0.00305706413127782,0.4451775131569116,0.0462743107904045,0.847828664786951,0.8468141453002713
resnet,8,2,0.4921070378123238,0.44496267777658693,0.05102819473847848,-0.0038838347027416176,0.44615959754864704,0.04594744026367672,0.8450552056707687,0.8443898389944399
resnet,8,3,0.48941506636101917,0.4367520619674273,0.05829560726205978,-0.005632602868467895,0.4386601571754489,0.05075490918557026,0.8521766054441489,0.8526575140319902
resnet,8,4,0.4877936293082956,0.4423601964001853,0.04993480689066536,-0.004501373982555068,0.4436301575474567,0.04416347176083894,0.8460334923186381,0.8463661756568026
resnet,8,5,0.4833672138983137,0.4359865328033063,0.05013720705533956,-0.002756525960332157,0.43810224479649396,0.04526496910181974,0.8524532925768795,0.8523083612216396
resnet,8,6,0.4830985636169326,0.4327308734428498,0.05747886851321122,-0.007111178339128388,0.432506681092122,0.05059188252481064,0.8556747213365306,0.857440248754908
resnet,8,7,0.4858363640784619,0.435277435797257,0.05543017782488662,-0.004871249543681677,0.43736670518010307,0.04846965889835886,0.853625918996548,0.8546074995388548
resnet,8,8,0.47999695147296273,0.4349266667744641,0.04755450152316303,-0.0024842168246644314,0.43677887776413327,0.0432180737088295,0.852835384331603,0.8536193312076734
resnet,8,9,0.4865923361758345,0.43617683332160306,0.0562927675368119,-0.005877264682580485,0.43734239960606924,0.04924993656976521,0.8516166433898127,0.8535073387968063
resnet,8,10,0.48854287787872586,0.4357618100733383,0.05694491042617214,-0.004163842620784619,0.43860110358565524,0.04994177429307063,0.8532701783973228,0.8539618962291496
resnet,8,11,0.4904809074702272,0.4395710503910507,0.05775157878012327,-0.006841721700946768,0.44041101320697124,0.05006989426325602,0.8503122611926532,0.8514980631900709
resnet,8,12,0.4846830944118786,0.43815925774721903,0.05108438660050468,-0.004560549935845093,0.438486142759164,0.04619695165271464,0.8498445281825608,0.8506745895807531
resnet,8,13,0.49509272129888804,0.4482967766280932,0.049720637445622745,-0.002924692774827875,0.4509924754657431,0.044100245833144994,0.8407665551134418,0.8400155471817439
resnet,8,14,0.4851858672186384,0.4374705691152595,0.049663204703448406,-0.0019479066000695489,0.4412666352127168,0.043919232005921516,0.8501212153152916,0.8497984136604391
resnet,8,15,0.4921181338994919,0.4428302172070266,0.0579889302341792,-0.008701013541713931,0.4414692925966802,0.05064884130281165,0.8460367862130755,0.8486257872407704
resnet,8,16,0.4908262523233995,0.44020103375105174,0.05884416606960995,-0.008218947497262208,0.4392870890208644,0.05153916330253507,0.8476046799652165,0.8496864212495718
resnet,8,17,0.49174063616546404,0.445689520536603,0.0479652728968964,-0.0019141572680353436,0.44868127745140374,0.04305935871406019,0.8433357927745131,0.8430986323750297
resnet,8,18,0.4958274275203589,0.44873758049538526,0.048717604340031154,-0.0016277573150574876,0.4518978388594409,0.043929588660918104,0.8413989828453977,0.839943081504124
resnet,8,19,0.4880111806078301,0.4410600307285476,0.051858389980159854,-0.004907240100877341,0.44225899157032705,0.045752189037503,0.8481580542306779,0.8484545047300325
resnet,8,20,0.49090098138072247,0.4427268650244472,0.05019174430517026,-0.0020176279488949844,0.44582948369858844,0.04507149768213407,0.8462410076681862,0.8455954043584811
resnet,8,21,0.48243789696837536,0.4327597326015782,0.05550022260091062,-0.00582205823411347,0.4333032236740972,0.04913467329427818,0.8552926295818072,0.857150386044428
resnet,8,22,0.4865017477322033,0.43967255569407815,0.05125696707674408,-0.004427775038618964,0.4410256024714062,0.04547614526079712,0.8477034967983347,0.8479604205644418
resnet,8,23,0.48687005230681435,0.4416714621030712,0.046140308256941,-0.0009417180531978153,0.4450572965929585,0.04181275571385593,0.8463991146011752,0.8459774961132045
resnet,8,24,0.4907171177258452,0.44221868630805633,0.05248150583181965,-0.003983074414030785,0.4448560462960319,0.04586107142981332,0.8469524888666368,0.8465045192231679
resnet,8,25,0.4914629200344841,0.4406779751120851,0.05841952503237587,-0.007634580109976863,0.4408722000478915,0.05059071998659259,0.8486587261851433,0.8505494215921368
resnet,8,26,0.48111290501248233,0.4326130789647158,0.05290981913123429,-0.004409993083467734,0.43427864343126654,0.046834261581215744,0.854561385016733,0.8563071490684866
resnet,8,27,0.4790676345430245,0.4316293128111114,0.0529441580530972,-0.005505836321184121,0.4318113385247981,0.047256296018226326,0.8559448206803868,0.858316424675222
resnet,8,28,0.48715224459202683,0.4373709938805245,0.05713753824447593,-0.007356287532973571,0.4370283967698011,0.05012384782222578,0.8515244143455691,0.8530198424200901
resnet,8,29,0.48636672653361684,0.4360914626441239,0.0550499486843097,-0.0047746847948167415,0.43748421856511,0.048882507968506836,0.8513399562570818,0.852993491264592
resnet,9,0,0.4855894437273286,0.43610128055991687,0.053066691555399996,-0.003578528387988278,0.4383507324017563,0.0472387113255724,0.8527233919207355,0.8540673008511424
resnet,9,1,0.485875084541284,0.4374519630498958,0.05164217750739961,-0.003219056016011468,0.4397546160625477,0.04612046847873628,0.8505757727476349,0.8521107275554034
resnet,9,2,0.48885471577099415,0.4390744503102019,0.054109681572513106,-0.004329416111720885,0.4412273694072221,0.0476273463637721,0.8491001080397376,0.8501475664707898
resnet,9,3,0.4903341048276613,0.4376757043783618,0.059535749971801354,-0.006877349522501797,0.4382115337149378,0.05212257111272358,0.8514585364568237,0.852822208753854
resnet,9,4,0.4827452928075705,0.4330202907156882,0.055389858298864086,-0.005664856206981761,0.4340092195230324,0.04873607328453808,0.8543966902948694,0.8559711718358851
resnet,9,5,0.4918505045935284,0.43995635237268904,0.056301297854486405,-0.004407145633647025,0.44252134467737325,0.049329159916155156,0.8484545047300325,0.8491132836174866
resnet,9,6,0.4877358314117655,0.4383187885607055,0.055618508762326185,-0.006201465911266191,0.4379294049815622,0.04980642643020329,0.8502727344594061,0.8519526206224144
resnet,9,7,0.4879130527518611,0.437520903941683,0.05781244812315394,-0.0074202993129758865,0.4367193792186746,0.05119367353318645,0.8512016126907165,0.8529407889535956
resnet,9,8,0.490555766205723,0.4409045644188135,0.055018693726735186,-0.005367491939825664,0.4416861152284429,0.04886965097728005,0.849007878995494,0.8505757727476351
resnet,9,9,0.48314727217766024,0.43276758343793376,0.056468656641027765,-0.0060889679013012565,0.43364267846697535,0.04950459371068482,0.8552596906374345,0.8566497140899629
resnet,9,10,0.4865500022513284,0.4371267744528744,0.05484365264904869,-0.005420424850594685,0.4381073805907393,0.04844262166058898,0.8510237423911038,0.8524467047880049
resnet,9,11,0.4859496820672749,0.435361643839116,0.05716220385911195,-0.006574165630953088,0.4360335214110107,0.0499161606562641,0.8524005902658831,0.8540738886400169
resnet,9,12,0.49136610545027576,0.4415841059200038,0.05687094260589811,-0.007088943075626131,0.44149899483393057,0.04986711061634515,0.847927481620069,0.8500223984821733
resnet,9,13,0.4938371958422125,0.4429832004854314,0.05562901722894548,-0.004775021872164387,0.44440914068252313,0.04942805515968933,0.846761442989275,0.8476969090094602
resnet,9,14,0.485711650181393,0.436545744854136,0.05416214598620649,-0.004996240658949491,0.4386220177142214,0.04708963246717156,0.8512411394239637,0.8527826820206067
resnet,9,15,0.4902044924156391,0.44079911707623665,0.05391780735130557,-0.0045124320119031,0.4425628180589769,0.04764167435666226,0.8482041687527998,0.8496732456718228
resnet,9,16,0.4881387920610861,0.4390980650186355,0.05408956018341779,-0.005048833140967157,0.4400226016769976,0.04811619038408859,0.8499235816490553,0.8501343908930405
resnet,9,17,0.4887705124229351,0.4369520124029526,0.05590175519530067,-0.004083255175318157,0.4392542438984931,0.04951626852444197,0.8516627579119345,0.8527563308651085
resnet,9,18,0.4900324863984547,0.43877994034203577,0.05711160943370298,-0.005859063377284035,0.43980158223743393,0.05023090416102073,0.8497522991383172,0.8514321853013254
resnet,9,19,0.4927132029583218,0.44129421861196994,0.05664594735294288,-0.005226963006590979,0.44334083980469574,0.049372363153626135,0.8488827110068777,0.8496205433608264
resnet,9,20,0.486364722378256,0.43686761608107094,0.05422958760095736,-0.004732481303772296,0.438431367612635,0.047933354765621,0.8519921473556615,0.8532043005085773
resnet,9,21,0.49243776383669036,0.44020473005342897,0.05764540047963846,-0.005412366696377069,0.4420649890037634,0.05037277483292687,0.8485796727186488,0.8495019631610846
resnet,9,22,0.4833487096435564,0.43262033338359523,0.05645273382414417,-0.005724357564182991,0.43338034997298214,0.04996835967057416,0.8557735381696487,0.8573019051885425
resnet,9,23,0.48437803112957195,0.4339225236930372,0.05406919242601375,-0.0036136849894790046,0.437047547713454,0.047330483416117904,0.8540277741178951,0.8546536140609765
resnet,9,24,0.49283489628806937,0.44153241803707527,0.05721269982085429,-0.005910221569860208,0.44256627625516964,0.05026862003289966,0.8474004585101057,0.8488168331181323
resnet,9,25,0.4847571814612862,0.4373596353678197,0.050912173095340574,-0.003514627001874049,0.43867365730654206,0.0460835241547441,0.8507075285251258,0.8512016126907164
resnet,9,26,0.48256001293449824,0.432964373455547,0.05465208107374422,-0.00505644159479296,0.4344283771448663,0.048131635789631894,0.8548907744604601,0.8563993781127304
resnet,9,27,0.48888515186974524,0.4418343225115222,0.052245478817567984,-0.005194649459344947,0.442422082357986,0.04646306951175925,0.8473741073546075,0.8480131228754381
resnet,9,28,0.4890613919306099,0.44012913343483434,0.05683098645621998,-0.00789872796044444,0.4388604437894101,0.050200948141199776,0.8499235816490553,0.8518208648449235
resnet,9,29,0.49702594011553636,0.44569152249560134,0.05754059961690886,-0.00620618199697387,0.4460258246901921,0.05100011542534424,0.8436849455848638,0.845483411947614
resnet,10,0,0.4922531463306822,0.44101466377438747,0.056423835551413504,-0.005185352995118797,0.44245563824430995,0.04979750808637217,0.8473148172547366,0.848375451263538
resnet,10,1,0.4840729975568617,0.4340115903030616,0.05543789512254679,-0.005376487868746727,0.43458866140715413,0.04948433614970748,0.853942132862526,0.8556351946032834
resnet,10,2,0.49235785103120316,0.4395196123512575,0.05850586690801057,-0.005667628228064936,0.4409529413359211,0.05140490969528194,0.8501212153152915,0.8507997575693695
resnet,10,3,0.48733862000146544,0.43928853944322754,0.050843545910586846,-0.002793465352348923,0.4414203100920372,0.04591830990942826,0.8492713905504756,0.8491725737173574
resnet,10,4,0.48939018450463634,0.4397240020781217,0.05424911837885029,-0.0045829359523356095,0.44135710456537375,0.04803307993926258,0.8484413291522834,0.8499631083823026
resnet,10,5,0.48552792021312124,0.4353780041612318,0.054898512026708174,-0.004748595974818748,0.43721908560973743,0.048308834603383956,0.8525521094099976,0.8536917968852933
resnet,10,6,0.49017890416298293,0.4393826665076191,0.056848915768350876,-0.006052678112987042,0.43977133791199613,0.050407566250986684,0.8492779783393503,0.8506548262141295
resnet,10,7,0.48641387273820824,0.4367461569964746,0.05589373379439523,-0.006226018052661597,0.43711660168072036,0.0492972710574879,0.8514585364568237,0.8528814988537248
resnet,10,8,0.4885859115864828,0.4360946511727354,0.05769977411029003,-0.005208513696542627,0.43815769399567994,0.050428217590802835,0.8527036285541121,0.8532701783973227
resnet,10,9,0.4877881709244748,0.43783244088636475,0.05718252974279984,-0.0072267997046898125,0.4376344740176804,0.05015369690679431,0.8512147882684655,0.8527233919207357
resnet,10,10,0.4910537933690787,0.4433460679326324,0.05163932633294832,-0.003931600896502074,0.4450916449052338,0.04596214846384479,0.8460236106353263,0.8462278320904373
resnet,10,11,0.4853611683273563,0.43523223347350337,0.05431081488403911,-0.004181880030186158,0.43754394403007996,0.0478172242972763,0.8532438272418246,0.8539487206514005
resnet,10,12,0.48554246204666285,0.4348542742792643,0.0545413683123102,-0.003853180544911683,0.4370782294081983,0.04846423263846454,0.8535073387968062,0.8542385833618804
resnet,10,13,0.4900121522772178,0.4390247022819733,0.056413806831165876,-0.005426356835921409,0.4399838308362111,0.0500283214410067,0.8504637803367678,0.8513597196237055
resnet,10,14,0.48822413015340216,0.43618544720532454,0.056839394715402586,-0.004800711767324994,0.43840196736691117,0.049822162786490945,0.8521700176552742,0.852617987298743
resnet,10,15,0.49362547566716,0.44445485445394317,0.05263572664964521,-0.0034651054364284173,0.44633233121168814,0.04729314445547177,0.8451803736593849,0.8449761522042742
resnet,10,16,0.4918293177123573,0.4394314039850679,0.05723315632305332,-0.0048352425957639555,0.4414009051146792,0.05042841259767812,0.8503056734037788,0.8508392843026168
resnet,10,17,0.48911008267848893,0.4377307228458841,0.057624115098561426,-0.006244755265956581,0.43848246408051156,0.0506276185979774,0.8508722232469894,0.8518603915781706
resnet,10,18,0.4865614254739953,0.4375341348943091,0.054320898591316474,-0.0052936080116302575,0.4389666529563848,0.04759477251761047,0.8511093836464729,0.8524401169991305
resnet,10,19,0.49302957485899623,0.44201547480377246,0.05685385236707934,-0.005839752311855573,0.4430941182018934,0.049935456657102834,0.8479011304645709,0.8490737568842395
resnet,10,20,0.493139098855769,0.44240112474731075,0.05711054110686832,-0.006372566998410045,0.44254600243130554,0.05059309642446344,0.8463068855569318,0.84776937468708
resnet,10,21,0.48931440149138317,0.4379642929869841,0.05581326974322457,-0.004463161238825508,0.4396234013048824,0.049691000186500744,0.8510896202798491,0.8523413001660123
resnet,10,22,0.4928820221232092,0.4412569977745326,0.05822163537928842,-0.006596611030611821,0.44140799587044494,0.05147402625276429,0.8482436954860471,0.8494690242167119
resnet,10,23,0.4883840717326384,0.4401184628700986,0.05306758601107905,-0.004801977148539194,0.4407841606262508,0.04759991110638755,0.8485006192521543,0.8490408179398667
resnet,10,24,0.49121240942385674,0.44172624694865636,0.055846909809284286,-0.006360747334083927,0.44178065643154807,0.04943175299230868,0.8482898100081689,0.8498313526048116
resnet,10,25,0.4857092139324279,0.4348832741360721,0.05514263879519764,-0.00431669899884185,0.4367419982322421,0.04896721570018587,0.8529869034757174,0.8541990566286332
resnet,10,26,0.4873159423369371,0.4381778925738659,0.054630201191585355,-0.005492151428514169,0.4387439462277175,0.04857199610921947,0.8504901314922658,0.8519394450446652
resnet,10,27,0.489571478223943,0.43920692691271285,0.05451662037109378,-0.00415206905986365,0.44091855273705516,0.04865292548688775,0.848994703417745,0.850233207726159
resnet,10,28,0.49090624063329164,0.4426735582956374,0.05299305934958511,-0.004760377011930883,0.4433761608207192,0.04753007981257235,0.8458259769690902,0.8460960763129464
resnet,10,29,0.4958583338896373,0.44430346531171244,0.056599128429369365,-0.005044259851444521,0.4456160957712933,0.050242238118344065,0.8451144957706396,0.8464649924899206
resnet,11,0,0.487432369067584,0.4365973107176279,0.057442450285544004,-0.006607391935587903,0.4365646922873185,0.05086767678026548,0.851754986956178,0.853395346385939
resnet,11,1,0.4921972817353309,0.44039948865746864,0.057271901052779954,-0.005474107974917708,0.44145679034247803,0.050740491392852825,0.8493438562280956,0.8501146275264171
resnet,11,2,0.48985938873707513,0.43951737979087596,0.056316003640444375,-0.005973994694245199,0.4403534298265589,0.049505958910516276,0.8494426730612139,0.8507931697804948
resnet,11,3,0.4863171459307844,0.43641176777086393,0.054918223933795494,-0.005012845773875008,0.4377248579893559,0.04859228794142853,0.8518011014782998,0.8528946744314738
resnet,11,4,0.4892487307118085,0.4372878770462719,0.05783657373008984,-0.005875720064553225,0.43837414254158824,0.05087458817022031,0.85151123876782,0.8522754222772668
resnet,11,5,0.48891983849991694,0.43744522077224496,0.057034127489479204,-0.005559509761807246,0.43863173295454705,0.05028810554536992,0.8508195209359931,0.8518208648449235
resnet,11,6,0.48876824587649426,0.4372051054573311,0.05659714332326638,-0.005034002904103219,0.438860311870737,0.04990793400575728,0.8515902922343145,0.8525125826767505
resnet,11,7,0.4897252498863596,0.438807054438709,0.05763727124357135,-0.006719075795920737,0.43874265163577003,0.05098259825058955,0.8499631083823027,0.8512279638462147
resnet,11,8,0.4905453131579314,0.44012853217973086,0.05635135352193874,-0.005934572543738248,0.44028700832002554,0.0502583048379057,0.849034230150992,0.8502924978260297
resnet,11,9,0.4924309878558397,0.44146798774211465,0.0561770142923156,-0.00521401417859052,0.4425710417991703,0.04985994605666946,0.8472028248438694,0.8483952146301615
resnet,11,10,0.48648195840288133,0.4360018036070954,0.05510407408145817,-0.00462391928567224,0.43733134885348357,0.04915060954939785,0.8522358955440197,0.8534678120635589
resnet,11,11,0.49040111674449655,0.44163629221454315,0.052576346586130446,-0.003811522056177019,0.4432536559066826,0.047147460837814,0.8471501225328731,0.8472028248438693
resnet,12,0,0.4893606355505418,0.43824134802471804,0.05673131464223481,-0.005612027116411011,0.43907048126764175,0.050290154282900124,0.8504374291812695,0.8513399562570819
swin,1,0,0.46526720409269373,0.46526720409269373,0.0,0.0,0.46526720409269373,1.2860956797656419e-17,0.8408851353131834,0.8408851353131834
swin,1,1,0.5149227653170142,0.5149227653170142,0.0,0.0,0.5149227653170141,1.2110097814506337e-17,0.776950644285752,0.776950644285752
swin,1,2,0.47634603178468954,0.47634603178468954,0.0,0.0,0.47634603178468954,1.400398905802343e-17,0.8419260059553612,0.8419260059553612
swin,2,0,0.4708066179386916,0.4477390829880178,0.02403146037644396,-0.000963925425770118,0.44913237045323234,0.021674247485459288,0.8495612532609556,0.8510632691243512
swin,2,1,0.49009498470485396,0.4620737324039826,0.04220789117390667,-0.01418663887303534,0.4548586326377693,0.03523635206708459,0.8302985585917944,0.8340074837281616
swin,2,2,0.4956343985508519,0.45995247122411015,0.057305663741590976,-0.02162373641484927,0.45077642715951943,0.04485797139133247,0.8332169490632164,0.8386716382513373
swin,3,0,0.4855120003981324,0.4468309308940394,0.05392883818671132,-0.01524776868261829,0.4411829450441857,0.044329055353946725,0.8433555561411368,0.8465440459564152
xception,1,0,0.42645376090667214,0.42645376090667214,0.0,0.0,0.426453760906672,1.5193404907781273e-17,0.8925926901894647,0.8925926901894647
xception,1,1,0.8875022469488991,0.8875022469488991,0.0,0.0,0.8875022469488952,1.5983886114887463e-17,0.8607802577143007,0.8608000210809242
xception,1,2,0.9154108174366138,0.9154108174366138,0.0,0.0,0.9154108174365989,1.403889135921724e-17,0.8565443094679701,0.8566398324066511
xception,1,3,0.6259986278071878,0.6259986278071878,0.0,0.0,0.6259986278071877,1.5385856705780488e-17,0.8943680992911538,0.8944208016021502
xception,1,4,0.8640356949358439,0.8640356949358439,0.0,0.0,0.8640356949358335,1.56888889963762e-17,0.8554540304092334,0.8554079158871116
xception,1,5,0.7169186756846396,0.7169186756846396,0.0,0.0,0.7169186756846547,1.2961354882628403e-17,0.8557373053308387,0.855799889325147
xception,1,6,0.40259989004647956,0.40259989004647956,0.0,0.0,0.4025998900464809,1.7652536303349622e-17,0.8993847005191178,0.8993847005191178
xception,1,7,0.7750966275829826,0.7750966275829826,0.0,0.0,0.77509662758298,1.4666767532135527e-17,0.8482272260138607,0.8482272260138608
xception,1,8,0.7050615871419507,0.7050615871419507,0.0,0.0,0.7050615871419861,9.816513141860082e-18,0.9009229492213234,0.9007319033439616
xception,1,9,0.704608605927762,0.704608605927762,0.0,0.0,0.7046086059277623,1.4068335063802122e-17,0.8726251021107275,0.8724307623389286
